CellID,MatchKey,Condition,Chip,spot_class,first_type,second_type,doublet_pair,first_class,second_class,min_score,singlet_score,both_types_supported,contact_evidence,duct2_fib_status,nCount_Spatial.Polygons,nFeature_Spatial.Polygons,x,y,cell_id,geometry_valid_before_repair_cell,area_um2_cell,perimeter_um_cell,equivalent_diameter_um_cell,major_axis_um_cell,minor_axis_um_cell,aspect_ratio_cell,eccentricity_cell,orientation_deg_cell,circularity_cell,solidity_cell,convexity_cell,extent_rotated_cell,boundary_complexity_cell,centroid_x_px_cell,centroid_y_px_cell,centroid_x_um_cell,centroid_y_um_cell,geometry_valid_before_repair_nuc,area_um2_nuc,perimeter_um_nuc,equivalent_diameter_um_nuc,major_axis_um_nuc,minor_axis_um_nuc,aspect_ratio_nuc,eccentricity_nuc,orientation_deg_nuc,circularity_nuc,solidity_nuc,convexity_nuc,extent_rotated_nuc,boundary_complexity_nuc,centroid_x_px_nuc,centroid_y_px_nuc,centroid_x_um_nuc,centroid_y_um_nuc,cytoplasm_area_um2,nucleus_fraction,nc_ratio,nucleus_centroid_displacement_um,nucleus_centroid_displacement_norm,cell_nucleus_orientation_difference_deg,cytoplasm_thickness_proxy_um,morph_qc_positive_geometry,morph_qc_nucleus_nested,morph_qc_shape_range,morph_qc_size_range,morph_qc_pass,is_singlet,is_doublet,sample,nearest_first_type_distance,nearest_second_type_distance,first_type_supported,second_type_supported,support_radius,Duct2_program,Fibroblast_program,program_overlap,stg_pair_display,display_class,max_constituent_distance,KRT19,COL1A1
PC1_cellid_000152428-1,PC1_A2,PASC,PC1,singlet,Fibroblast,Tcell,,FALSE,FALSE,184.092756485778,185.802535931931,,,Fibroblast singlet,171,131,11785.2286925687,18484.4223703577,152428,TRUE,92.0086148892503,44.0048016968666,10.8235394826878,12.0137097252459,10.0159023862471,1.19946353894778,0.552208507112946,179.738377253962,0.597087831397419,0.883926644309215,0.881971961473571,0.764647503924725,1.29413889402398,11782.7001131175,18490.5,3224.42983988562,5060.07276617603,TRUE,28.0181043447764,27.9962078222996,5.97275132751108,8.00922312017136,6.01141578221381,1.33233557728988,0.660800422172982,179.738377258085,0.449210806034778,0.777679620009459,0.862024940820875,0.581931128265901,1.49202088486383,11786.3375,18483.15,3225.42523981013,5058.06138006795,63.9905105444739,0.304516097492135,0.437847801213043,2.24421368980181,0.414691273449781,4.12313738706871e-09,2.42539407758837,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,0.237067881227551,0.109476406526987,0.251191941121413,Fibroblast singlet,Fibroblast singlet,,4.08563225612294,7.06526372372322
PC1_cellid_000152437-1,PC1_A2,PASC,PC1,singlet,Fibroblast,Tcell,,FALSE,FALSE,141.171903847105,145.223694806324,,,Fibroblast singlet,119,106,11889.4979026483,18424.2833335563,152437,TRUE,55.9815399482794,35.9590951104923,8.44262461781409,10.0067805491498,8.00909816414139,1.24942663214359,0.599510189685488,89.7383772597751,0.544047972410497,0.848386144896802,0.860463795171145,0.698500704616988,1.35575558380576,11888.454109589,18424.3,3253.37026429058,5041.95660830465,TRUE,28.0184787882079,23.97290709292,5.97279123831309,6.00683906614932,6.00683906614833,0.999999999544588,5.75771304558565e-07,179.60756928904,0.612650809707312,0.87532315608874,0.903172946182146,0.776519845015769,1.27759585421747,11884.8,18424.3,3252.37028806408,5041.95660830465,27.9630611600715,0.500494963323425,1.00198181514532,0.99997622650244,0.23688752476892,89.8691920292651,1.2349166897505,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,-0.367460388812933,-0.042615360251248,0,Fibroblast singlet,Fibroblast singlet,,0,4.44304663061823
PC1_cellid_000152456-1,PC1_A2,PASC,PC1,singlet,Fibroblast,Bcell,,FALSE,FALSE,221.771593392847,229.420327495033,,,Fibroblast singlet,214,153,11772.0462464673,18657.5896142736,152456,TRUE,88.0177967764689,44.0322858416367,10.586205150868,12.0135850544984,10.015881843485,1.19945355176394,0.552198026459911,9.72408997768071e-09,0.570476677773546,0.862344361039337,0.850165027763451,0.731490471394641,1.3239788659584,11772.3665525114,18654.95,3221.60197862711,5105.07581998191,TRUE,31.9272937890812,23.9727509046865,6.37582096742338,6.00229394383147,5.99317210681086,1.00152203776519,0.0551102596708356,89.7383772709503,0.698129881362007,0.9411777691718,0.951185099544242,0.887540335205074,1.19682840016401,11768.6918949772,18655,3220.59637929156,5105.08950288061,56.0905029873876,0.36273679817886,0.569210331213614,1.00569242086452,0.190000553481067,89.7383772612262,2.10519209172229,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,-0.367460388812933,0.217734892722374,0,Fibroblast singlet,Fibroblast singlet,,0,5.79332698530792
PC1_cellid_000152531-1,PC1_A2,PASC,PC1,singlet,Duct2,Fibroblast,,FALSE,FALSE,610.272300140917,621.93167887281,,,Duct2 singlet,1000,805,11436.7878583664,18694.6562712633,152531,TRUE,135.962657314501,60.0149871724811,13.1572425644623,16.9900390816564,12.7229472873283,1.33538548060508,0.66274241620441,134.607569289247,0.47436219811332,0.839206060854347,0.804947904587591,0.628981016899406,1.45192760853788,11436.3541804978,18692.75,3129.64951370056,5115.42009139488,TRUE,51.9903473920709,32.0186074240956,8.1361026446391,8.01817863532533,7.99081283997634,1.00342465693429,0.0825487110730386,89.9999999883437,0.637276207670973,0.896741692758182,0.889743381658962,0.811439290925307,1.25266847360332,11436.3,18685.45,3129.63468677531,5113.4223881855,83.9723099224299,0.382386961355029,0.619136801570733,1.99775823124008,0.303674302334333,44.6075693009037,2.51056995991159,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,1.30942506058932,-0.210818583067324,0.296072880234318,Duct2 singlet,Duct2 singlet,,2.39789527279837,3.71357206670431
PC1_cellid_000152537-1,PC1_A2,PASC,PC1,singlet,Duct2,Myeloid,,FALSE,FALSE,240.338385648675,245.278158393593,,,Duct2 singlet,300,277,11338.7046551193,18388.0894401377,152537,TRUE,68.0094119147498,39.9823983724538,9.30549690581015,10.0069055031416,10.0067805471122,1.00001248686251,0.00499737973271731,89.7383772588841,0.534615073365078,0.82933645046823,0.835948200144964,0.679164293471604,1.36766395172202,11336.5752283105,18389.85,3102.34420780832,5032.5290911042,TRUE,24.0549950460715,23.973063275781,5.53423625634709,8.0182200032745,4.01373339820049,1.99769621006779,0.865692241031141,89.7383772510179,0.525978597173344,0.857703604783571,0.903173577003767,0.747444208836169,1.37884663482698,11340.1832191781,18386.15,3103.33156327895,5031.51655660082,43.9544168686784,0.353700971163925,0.547271395101596,1.41424783751765,0.303959659283757,7.86624809734349e-09,1.88563032473153,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,-0.367460388812933,-0.783977843956455,0,Duct2 singlet,Duct2 singlet,,0,0
PC1_cellid_000152554-1,PC1_A2,PASC,PC1,singlet,Duct2,Myeloid,,FALSE,FALSE,397.041582800465,400.393234757521,,,Duct2 singlet,534,454,11406.8430734706,18984.8251946737,152554,TRUE,88.0455055905428,48.0008256379521,10.5878713372462,12.7487666710451,11.0842528029375,1.1501692441117,0.494043363943211,33.5696984231008,0.480197219107218,0.800046954102077,0.804981430719594,0.623063910678383,1.44307924173595,11408.1746598639,18985.15,3121.93796317877,5195.43768295973,TRUE,52.0727249474091,32.046095291484,8.14254583070666,8.01817863654938,8.01817863451096,0.999999999912927,2.25487904422646e-05,0,0.637191434672714,0.8964661440759,0.889581700473921,0.80995119324133,1.25275179937112,11400.874829932,18985.2,3119.94030650986,5195.45136585842,35.9727806431337,0.591429677099703,1.44755907110764,1.99770352869437,0.377356970308705,33.5696984231008,1.22266275326977,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,1.29168118701858,-0.983669293915148,0,Duct2 singlet,Duct2 singlet,,0,0
PC1_cellid_000152556-1,PC1_A2,PASC,PC1,singlet,Duct2,Fibroblast,,FALSE,FALSE,376.404364614608,391.152184253929,,,Duct2 singlet,456,391,11306.1776555026,18248.0910099467,152556,TRUE,148.04519802223,60.0414957048053,13.7294209830587,16.0181963282824,14.0022702711216,1.14397137142738,0.48566007873445,89.7383772519006,0.516061171881884,0.840341599853615,0.815864520583452,0.660058239580337,1.39203260525357,11306.75,18247.4,3094.18229625812,4993.54651272386,TRUE,35.9997405703329,23.9999914619785,6.77025060794315,6.02053762030522,5.99317210494264,1.00456611492784,0.0952368688350993,179.73837724734,0.785393062327561,0.999999999979207,0.999999999885976,0.9977169424227,1.12838283092795,11299.4248858448,18236.5,3092.1777203599,4990.56364080848,112.045457451897,0.243167228987026,0.321295850682524,3.59386274018711,0.523527210562844,89.9999999954391,3.47958518755776,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,1.01247655671386,-0.730365580122884,0.0970386118093276,Duct2 singlet,Duct2 singlet,,0,0
PC1_cellid_000152576-1,PC1_A2,PASC,PC1,singlet,Fibroblast,Tcell,,FALSE,FALSE,172.326010021327,177.899469581148,,,Fibroblast singlet,183,151,11661.2827217849,18558.8909333158,152576,TRUE,79.9545318824459,39.9819048139689,10.0896616282965,12.0027436374563,8.01275037822009,1.49795551674521,0.744541153149768,89.8430256545498,0.628529964662307,0.908951208499079,0.903267497978233,0.831344334202592,1.26135405086715,11662.3748630137,18556.65,3191.50187573465,5078.17524114872,TRUE,23.9456575635277,19.9773444859216,5.5216445136001,6.00229394430637,3.99548972543935,1.50226739465217,0.746254753419707,89.7383772438721,0.753982236890889,0.999999999968714,0.999999999863016,0.998480274245664,1.15164716421707,11662.35,18556.7,3191.4950717727,5078.18892404742,56.0088743189183,0.299490935619999,0.427533276653699,0.0152812177171492,0.00302908427454141,0.104648410677754,2.28400855734819,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,-0.367460388812933,0.74399922240133,0,Fibroblast singlet,Fibroblast singlet,,0,6.48728470729111
PC1_cellid_000152578-1,PC1_A2,PASC,PC1,singlet,Duct2,Fibroblast,,FALSE,FALSE,574.601602460504,589.469658395165,,,Duct2 singlet,1038,846,11418.1164768801,18651.7592380183,152578,TRUE,139.982307571647,56.0737024542943,13.3503187064392,14.011428841626,14.0114288395881,0.999999999950138,1.70557053269164e-05,89.6089085949034,0.559454210712264,0.874488008098883,0.838370489206353,0.713030812255801,1.33695788350472,11417.8754266212,18648.95,3124.59265535471,5103.43387213858,TRUE,47.9999037227319,31.9909607717328,7.81763235022361,8.01821999919763,8.00909816618012,1.00113893350893,0.0476862883041581,179.738377251016,0.58938036549836,0.857005328276669,0.879045934673359,0.747444209113825,1.30257328841038,11421.575,18656.3,3125.60507310981,5105.44525824666,91.9824038489147,0.34289978892322,0.521837891911974,2.25181344400805,0.337342274765098,89.8705313438869,2.7663431781078,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,-0.0208692428618441,-0.543994665625269,0.14401460947578,Duct2 singlet,Duct2 singlet,,0,3.00903454157339
PC1_cellid_000152594-1,PC1_A2,PASC,PC1,singlet,Duct2,Fibroblast,,FALSE,FALSE,520.506666480329,527.09081153213,,,Duct2 singlet,893,728,11259.7014466298,18086.2110347781,152594,TRUE,144.000460055043,60.0139740714916,13.5405716349841,16.0228608459726,13.983969326952,1.14580205864407,0.488165472465982,89.6075692889141,0.502422373677471,0.856868481383594,0.826929181775049,0.642677885190237,1.41080020597411,11262.35,18086.8,3082.0318822175,4949.59704211745,TRUE,44.090714278424,28.0230605603232,7.49253234727143,8.01822533409511,6.01371569900142,1.33332297896587,0.66143122387186,89.8044520237284,0.705546867258126,0.956694832613624,0.958236637306407,0.914378455691552,1.19052101482576,11262.3311433447,18090.45,3082.02672194342,4950.59589372214,99.9097457766187,0.306184537594595,0.441305439537304,0.998864934123488,0.147536597357146,0.196882734814295,3.02401964385634,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,1.01615718360343,-0.701429155792188,0.108123922820911,Duct2 singlet,Duct2 singlet,,0,2.50128907920595
PC1_cellid_000152597-1,PC1_A2,PASC,PC1,singlet,Duct2,Myeloid,,FALSE,FALSE,521.290998165502,530.67833857394,,,Duct2 singlet,760,642,11162.4048333221,18565.6823322344,152597,TRUE,183.880557925316,75.9962496665734,15.3011110007894,23.0190284035287,12.142655436072,1.89571618164827,0.849551848908442,9.31410728990772,0.400093370418154,0.77303795634901,0.817904224800733,0.657862532394124,1.580954322564,11158.1377568493,18569.55,3053.51337090256,5081.70542901188,TRUE,75.908670584961,44.0047307210109,9.83106917771649,12.0135850544984,9.98851604487302,1.20273972602501,0.555621911533354,9.72407341906213e-09,0.492609194980495,0.807974364690832,0.815713796555338,0.632583393223553,1.42478305966632,11158.15,18565.95,3053.51672133837,5080.72026030588,107.971887340355,0.412815098220788,0.703041064185965,0.985174403189598,0.128771616891225,9.31410728018365,2.73502091153644,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,0.538733354646336,-0.64757494136134,0.128755038449706,Duct2 singlet,Duct2 singlet,,3.30746490399945,3.30746490399945
PC1_cellid_000152672-1,PC1_A2,PASC,PC1,singlet,Fibroblast,Duct2,,FALSE,FALSE,290.715907821677,295.880105154559,,,Fibroblast singlet,378,305,11973.4767138126,18282.8463821992,152672,TRUE,116.035901121252,56.0455588783285,12.1548960471308,18.0068818313447,10.0068015163089,1.79946427408129,0.83136888524737,179.7389731931,0.464215711114071,0.828292304809438,0.85774248861102,0.64395953637004,1.46770942292073,11971.9584474886,18285.1,3276.22189221103,5003.86341833944,TRUE,32.0089224575529,24.0275755727368,6.38396631079126,6.01141578117077,6.00216898804543,1.00154057481603,0.0554440711540704,179.738377258225,0.696724390992733,0.940562902956588,0.95014974894161,0.887127554234943,1.19803496285507,11971.9332191781,18281.45,3276.21498828269,5002.86456673475,84.026978663699,0.27585361207603,0.380936253603177,0.998875463919008,0.164357713698624,0.000595934875121884,2.88546486816979,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,0.118189736121539,0.551336000722285,0.201796017876844,Fibroblast singlet,Fibroblast singlet,,0,5.47686195831128
PC1_cellid_000152674-1,PC1_A2,PASC,PC1,singlet,Fibroblast,Myeloid,,FALSE,FALSE,280.267462477177,298.269344442068,,,Fibroblast singlet,330,280,11971.6100400115,18255.3949997417,152674,TRUE,115.981606823409,60.0148152457483,12.1520520188769,18.0066946814224,11.9862192558859,1.502283104697,0.746260962410374,0,0.404652323372275,0.762717123111898,0.812663750112758,0.537369363396226,1.57202330730123,11968.1989726027,18252.15,3275.19308193089,4994.84638809983,TRUE,35.9997405703292,23.9999914619776,6.77025060794281,6.02053761826529,5.99317210494065,1.0045661145878,0.0952368653130917,179.738377247336,0.785393062327545,0.999999999979256,0.999999999885976,0.997716942760985,1.12838283092796,11971.8751141553,18255.9,3276.19908737987,4995.87260550191,79.9818662530795,0.310391807401305,0.450098781790331,1.43706962939207,0.236514726038794,0.261622752663641,2.69090070546703,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,-0.367460388812933,0.1933573951178,0,Fibroblast singlet,Fibroblast singlet,,0,5.71712737745913
