CellID,MatchKey,Condition,Chip,spot_class,first_type,second_type,doublet_pair,first_class,second_class,min_score,singlet_score,both_types_supported,contact_evidence,duct2_fib_status,nCount_Spatial.Polygons,nFeature_Spatial.Polygons,x,y,cell_id,geometry_valid_before_repair_cell,area_um2_cell,perimeter_um_cell,equivalent_diameter_um_cell,major_axis_um_cell,minor_axis_um_cell,aspect_ratio_cell,eccentricity_cell,orientation_deg_cell,circularity_cell,solidity_cell,convexity_cell,extent_rotated_cell,boundary_complexity_cell,centroid_x_px_cell,centroid_y_px_cell,centroid_x_um_cell,centroid_y_um_cell,geometry_valid_before_repair_nuc,area_um2_nuc,perimeter_um_nuc,equivalent_diameter_um_nuc,major_axis_um_nuc,minor_axis_um_nuc,aspect_ratio_nuc,eccentricity_nuc,orientation_deg_nuc,circularity_nuc,solidity_nuc,convexity_nuc,extent_rotated_nuc,boundary_complexity_nuc,centroid_x_px_nuc,centroid_y_px_nuc,centroid_x_um_nuc,centroid_y_um_nuc,cytoplasm_area_um2,nucleus_fraction,nc_ratio,nucleus_centroid_displacement_um,nucleus_centroid_displacement_norm,cell_nucleus_orientation_difference_deg,cytoplasm_thickness_proxy_um,morph_qc_positive_geometry,morph_qc_nucleus_nested,morph_qc_shape_range,morph_qc_size_range,morph_qc_pass,is_singlet,is_doublet,sample,nearest_first_type_distance,nearest_second_type_distance,first_type_supported,second_type_supported,support_radius,Duct2_program,Fibroblast_program,program_overlap,stg_pair_display,display_class,stg_evidence_spatial_support,stg_evidence_cell_area,stg_evidence_nucleus_area,stg_evidence_transcript_count,stg_evidence_transcript_features,stg_evidence_marker_overlap,stg_composite_score,stg_refinement_class
PC1_cellid_000153624-1,PC1_A2,PASC,PC1,doublet_certain,Fibroblast,Duct2,Duct2__Fibroblast,FALSE,FALSE,183.40760277775,204.16446660443,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,188,178,11338.3833714536,18232.9047269154,153624,TRUE,60.082069987036,39.9823333678023,8.74636309771323,11.6386771680486,8.05283867200502,1.44528875321373,0.721990220928987,63.4349488260629,0.472300580109856,0.789794401531916,0.827356699675851,0.64105053390571,1.4550930297375,11339.6042237443,18236.3,3103.17311656165,4990.5089092137,TRUE,12.0274975230368,16.0094594086675,3.91329598555165,4.02286529602042,4.0090896322634,1.00343610701546,0.0826858904319,89.6102388046805,0.58970092018275,0.857703604760576,0.926903999746365,0.745751300646721,1.30221920777442,11335.862755102,18214.45,3102.14923383365,4984.52948248425,48.0545724639992,0.200184473065427,0.250288305645513,6.06645529560715,1.38719493210185,26.1752899786177,2.41653355608079,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,7.61467368276374,9.49009403616328,TRUE,TRUE,30,0.217880254645285,-0.464816329437602,0.198768390136383,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.356726303803863,0.335405505957706,0.300371535930064,0.339492518151579,0.299573442923193,0.501791999561433,moderate_evidence_composite
PC1_cellid_000153776-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,557.357834912978,594.505525168411,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,767,644,11151.6641779675,18858.36981402,153776,TRUE,187.926419222797,63.9548518741038,15.4685276757338,18.0067765265385,13.990869305834,1.28703771934371,0.629527743170594,179.803782346065,0.577365338518323,0.895415181387762,0.841307131028823,0.745945613160331,1.31605683769721,11148.2378424658,18854.7,3050.80418039069,5159.73900026604,TRUE,36.0821181256684,32.0457677652338,6.77799230269601,10.0090988489955,6.0204403601807,1.66251939154588,0.798875251777523,179.804452012485,0.441530313751886,0.782921676945315,0.841969382202555,0.598782069732199,1.50494191047931,11137.3,18858.25,3047.8109525828,5160.71048607334,151.844301097128,0.192001307069929,0.237625764434926,3.14693460111305,0.406882240251084,0.000669666419980786,4.3452676865189,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,18.3880589950536,23.2266852307468,TRUE,TRUE,30,0.320967624331029,-0.349756632491413,0.242846832965756,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.891098908829878,0.664589748434271,0.765579710559301,0.764179464055939,0.366006193462794,0.731355379278379,high_confidence_composite
PC1_cellid_000153831-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,565.168491079876,588.010771166956,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,874,738,11716.819511596,18011.4298220554,153831,TRUE,123.990577419604,51.995927794272,12.5646212177362,14.0022702711215,12.0137097252469,1.16552427086748,0.513678097151289,89.7383772514609,0.576314945924647,0.8852427023497,0.856229759290319,0.73707739459211,1.317255615367,11718.8049543379,18008.35,3206.94442019274,4928.12857406593,TRUE,51.9903473920738,32.018480225997,8.13610264463932,8.01822000103188,8.00909816335732,1.00113893409081,0.0476863004646281,179.738377256618,0.637281271027067,0.895896916384614,0.889846316288327,0.809582542442161,1.25266349721421,11711.4665525114,18004.75,3204.93620801733,4927.14340535994,72.0002300275304,0.419308857736318,0.722085851183721,2.23684454550254,0.356054433027311,89.9999999948428,2.21425928654844,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,8.53677667266183,22.2096087369035,TRUE,TRUE,30,0.00214860947179701,-0.442031103902379,0.153578924818296,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.680467096185481,0.830376179283852,0.797748761635374,0.797566256435959,0.231466216719325,0.687187018311652,moderate_evidence_composite
PC1_cellid_000153841-1,PC1_A2,PASC,PC1,doublet_certain,Fibroblast,Duct2,Duct2__Fibroblast,FALSE,FALSE,196.465523316161,217.089104179043,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,176,168,11368.5800313141,18159.4598586498,153841,TRUE,40.0182674971756,31.9638136412401,7.13812585271469,8.94623870683253,7.15943863717639,1.24957264902843,0.599635029478789,153.434948824087,0.492210605467556,0.769719405381818,0.832271786576904,0.624796847725679,1.42535983359506,11368.5748287671,18159.45,3111.10115363451,4969.47829392041,TRUE,24.0819549732701,20.0319196006591,5.53733666905843,6.02047542757487,4.02277221574659,1.49659863909594,0.743998023010802,0,0.754147797696335,0.999999999968945,0.999999999863389,0.99434137264588,1.15152074463759,11364.925,18159.5,3110.10234888906,4969.4919768191,15.9363125239055,0.60177405153664,1.51113721709676,0.99889846393364,0.279876954188187,26.5650511759132,0.800394591828129,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,6.32527466735986,8.24003630985829,TRUE,TRUE,30,0.0895160189884263,-0.15196558103583,0.189881592989235,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.266584345151562,0.500383209118514,0.280806998241581,0.321228507403988,0.286179721637307,0.492156119817467,moderate_evidence_composite
PC1_cellid_000154013-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,385.285609650054,415.026943345803,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,632,558,11394.0645066747,18131.6373032576,154013,TRUE,107.999596154417,51.9681740527271,11.7264383612089,14.0113778227121,12.0026085000854,1.16736106317371,0.515926271649865,89.6860536642159,0.502524314703594,0.830916774934035,0.820244398307328,0.64219311743919,1.41065710268291,11394.0847260274,18137.4,3118.08214043285,4963.44413559618,TRUE,56.0365831329842,36.041845965397,8.44677415329396,10.0069055072195,8.0182200032755,1.24802082004688,0.598304685412421,89.7383772588853,0.542085084158593,0.847810692444863,0.836438137474332,0.698383353285766,1.35820795898776,11390.3665525114,18130.15,3117.0646326019,4961.46011528549,51.9630130214331,0.518859191359149,1.07839364701749,2.22972168201826,0.3802896684455,0.052323594669403,1.63983210395747,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,11.1628909253843,7.01934975869413,TRUE,TRUE,30,0.0463783530560498,-0.102110749109235,0.171957147470294,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.603303135230981,0.860367891709876,0.711718397138718,0.725155280900112,0.259164923897515,0.665158747589304,moderate_evidence_composite
PC1_cellid_000154124-1,PC1_A2,PASC,PC1,doublet_certain,Fibroblast,Duct2,Duct2__Fibroblast,FALSE,FALSE,363.269776883543,415.824848404858,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,505,424,11630.1652271044,18804.5076343532,154124,TRUE,111.907662268422,55.9635867190897,11.9367190198572,14.0296357824058,13.9839016408721,1.00327048487344,0.0806785056713853,89.7383772541043,0.44901268050967,0.811495351459628,0.820399264727719,0.57040728864012,1.49235002387221,11626.7915525114,18805.3,3181.76421907837,5146.22029635597,TRUE,63.9358418032059,35.9590388804316,9.02250752893968,10.0104460897582,8.00180409944946,1.25102363940944,0.600871800814335,179.843025649285,0.621352572926288,0.914029837953094,0.902903795081255,0.798184043861709,1.26861823418347,11623.0668949772,18794.4,3180.74493684412,5143.23742444059,47.9718204652159,0.571326757270079,1.33277914346064,3.15221527447099,0.528154388814146,89.895351604819,1.45710574545878,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,8.05639818585818,7.81031909278014,TRUE,TRUE,30,0.131579878537633,0.355888748212867,0.207359853402956,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.622818168494024,0.906146853010588,0.640990523077613,0.640265223492482,0.31252205225061,0.664292192809418,moderate_evidence_composite
PC1_cellid_000154242-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,494.348001750431,526.976295740738,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,736,613,11389.1485155558,18439.294796801,154242,TRUE,140.008518611976,55.9910148294458,13.351568540683,14.0113935380042,13.9977107179168,1.00097750393788,0.0441830901553413,179.803782344955,0.561212901538238,0.874956709750017,0.857529513057919,0.713865042299313,1.33486140591801,11387.8876712329,18437.1,3116.3862669737,5045.45943037041,TRUE,56.0639175036221,31.9910542063466,8.44883404964149,8.00909816414055,8.00010128374421,1.00112459546918,0.0473856851510791,89.7383772591919,0.688392613595926,0.933546987219026,0.92744140438917,0.874992517377488,1.20526320669268,11391.5500752387,18437.15,3117.38851303349,5045.47311326911,83.9446011083538,0.400432188379873,0.66786805532112,1.00233945651154,0.150145573077185,89.9345949142373,2.45136724552077,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,8.60738363339532,22.4612213874718,TRUE,TRUE,30,0.529937995965884,-0.352888519462958,0.241647032301516,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.748976055200491,0.860554492086354,0.754709577769911,0.751192129708234,0.364197915921474,0.721806778741968,high_confidence_composite
PC1_cellid_000154316-1,PC1_A2,PASC,PC1,doublet_certain,Fibroblast,Duct2,Duct2__Fibroblast,FALSE,FALSE,482.505187887413,535.92897499518,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,746,628,11455.9654941832,18854.8562783285,154316,TRUE,156.081502989059,60.0143218694818,14.0971323966035,18.017768148715,12.0026986136664,1.50114309494466,0.745809742374117,179.843454546905,0.544567220674408,0.866725441430961,0.837232292040005,0.721724657598463,1.35510906912964,11455.2,18853.45,3134.8068224818,5159.39692779868,TRUE,39.9909331265407,27.968266653405,7.13568759739179,8.01822533418461,6.00000961182456,1.3363687475976,0.663364463861058,179.803782352778,0.642451427836964,0.909261955219935,0.917005011641936,0.831249380733075,1.24761288239216,11451.5251712329,18846.15,3133.801176287,5157.3992245893,116.090569862518,0.256218272877484,0.344480461853669,2.23654697734711,0.317305237867088,0.0396721941267799,3.48072239960588,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,9.20602110717746,8.59613966824439,TRUE,TRUE,30,0.0236288697927466,0.499169800322323,0.16250434411333,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.807143801648918,0.712192330532933,0.758302336561245,0.757615412774714,0.244918147310057,0.689199201449528,moderate_evidence_composite
PC1_cellid_000154329-1,PC1_A2,PASC,PC1,doublet_certain,Fibroblast,Duct2,Duct2__Fibroblast,FALSE,FALSE,598.800174976889,638.448020440522,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,938,755,11457.368543305,18084.6716147557,154329,TRUE,272.117404110304,80.0741425813947,18.6137218127895,22.0131374706556,18.0013415633582,1.22286094010443,0.575567221915251,89.6869114251987,0.533312286725584,0.888598283510492,0.827041210876728,0.686703879850368,1.36933341237949,11459.6081818182,18082.4,3136.01315658669,4948.39294703234,TRUE,44.0910887218594,32.0459725905602,7.49256416262803,8.04554443230705,7.99081283752975,1.00684931472364,0.116443828357668,179.9999999971,0.539527732603025,0.846715275967905,0.878952917149428,0.685810968214922,1.36142309391164,11448.7042323748,18089.75,3133.02920387463,4950.40433314042,228.026315388444,0.162029653576905,0.193359650814058,3.5985619160416,0.386656891981963,89.6869114280984,5.56057882508076,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,15.0367151027229,20.3894404764693,TRUE,TRUE,30,-0.00735184517813528,0.0458093308199086,0.149631321764278,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.979658889677225,0.757528041304377,0.813731871599049,0.802789569142067,0.225516593454906,0.723463671730712,high_confidence_composite
PC1_cellid_000154334-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,418.097269699134,450.838483281205,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,486,424,11442.4413471463,18449.7055610008,154334,TRUE,95.8900955194822,43.9774043060093,11.049482411581,12.0026686629308,10.0049729513929,1.1996702757679,0.552425355428678,179.843025650928,0.623052195531408,0.905525008391592,0.885344689512882,0.798509366825621,1.2668867222776,11442.7418926475,18451.55,3131.39756206522,5049.41378809309,TRUE,63.9085074325617,35.9862422409839,9.02057863488472,10.0159023842068,7.99085449198879,1.25342069372158,0.602900045383374,179.738377253227,0.620148275977638,0.888636659454966,0.869704116481567,0.798500824798681,1.26984943333563,11439.0751712329,18451.55,3130.39413451209,5049.41378809309,31.9815880869205,0.666476627014231,1.99829061767935,1.00342755312931,0.181624353781744,0.104648397701311,1.01445188834812,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,8.04938312188042,13.4081941768531,TRUE,TRUE,30,-0.367460388812933,0.0165488795475874,0,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.540981767498842,0.906014599311439,0.628147458387714,0.640265223492482,0,0.568320233204634,moderate_evidence_composite
PC1_cellid_000154443-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,499.8065374202,529.406655733768,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,658,562,11203.6500822042,18886.1436234108,154443,TRUE,127.844723679191,52.0231740853082,12.758407336893,13.9977107179148,11.9931778115663,1.16713942998672,0.515656081839234,89.8037823429247,0.59360695452655,0.914010820587925,0.879493758349432,0.761537900337106,1.29792772566511,11203.2001490252,18887.3,3065.84505384396,5168.66025021479,TRUE,24.0269117885681,20.0044603698771,5.53100481170179,5.9931096273312,4.02277221696914,1.48979591684901,0.741246534504626,7.79510855863919e-09,0.754491127156821,0.999999999968831,0.999999999863202,0.99659863935853,1.15125871638502,11206.85,18890.9,3066.84386466671,5169.64541892079,103.817811890623,0.187938235503414,0.231433425042394,1.40291854322739,0.219920638051964,89.8037823351295,3.61370126259561,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,12.0301922814286,21.0034096050784,TRUE,TRUE,30,0.659632002865954,0.13921708677906,0.426774634641283,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.697846471841551,0.499600823841519,0.723521889038522,0.727191820640729,0.643212668594105,0.757971457417303,high_confidence_composite
PC1_cellid_000154444-1,PC1_A2,PASC,PC1,doublet_certain,Fibroblast,Duct2,Duct2__Fibroblast,FALSE,FALSE,485.524925935152,546.389760022849,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,775,629,11181.7235729114,18920.9301806116,154444,TRUE,168.108626068661,72.0005190772665,14.6301931129331,19.7011694118406,14.693226611378,1.34083342816719,0.666164550233803,112.968596875612,0.407500933452093,0.764259778459525,0.799668303116716,0.580738764733709,1.56651910543902,11188.65,18912.9,3061.86328954195,5175.66589434632,TRUE,80.0638693649849,43.9778360299384,10.0965580560906,11.3298408205664,9.90266418813171,1.14412047123785,0.485865064141292,44.8044520206644,0.520210037522843,0.850713964575512,0.814417331738389,0.713609651152906,1.38647050798082,11177.7418949772,18920.3,3058.87819962245,5177.69096335309,88.0447567036765,0.476262707230273,0.909354200674941,3.60716873873644,0.493112935141856,68.1641448549473,2.26681752842124,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,12.9937708185174,17.8743176484415,TRUE,TRUE,30,0.31845718415438,0.235404030588595,0.285010602715749,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.84353570156733,0.960244781192786,0.768260474730294,0.758034189349957,0.429553247709999,0.761207900221863,high_confidence_composite
PC1_cellid_000154582-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,358.346225662985,380.509410152617,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,423,361,11060.3785590529,18807.3970822404,154582,TRUE,139.899555572872,56.0462119869662,13.3463720331128,14.02051394939,13.9840265969318,1.00260921626984,0.0720977095589678,179.73837725045,0.559672114201486,0.874572510020419,0.819058920119641,0.713543015983439,1.33669759168164,11060.387755102,18807.4,3026.76330347685,5146.79497810114,TRUE,16.0183156358113,16.0092719870847,4.51609930222582,4.02286529602042,3.99550013639518,1.0068489941023,0.116441133595402,89.6102388046806,0.78538670439515,0.999999999953248,0.999999999829063,0.996575500837409,1.12838739794559,11071.349829932,18811,3029.76316266442,5147.78014680713,123.88123993706,0.114498688498854,0.129303804536156,3.1574851582406,0.473160068620173,89.8718615542308,4.41513636544347,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,11.6438269709763,24.5256953559243,TRUE,TRUE,30,-0.367460388812933,-0.469153190753985,0,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.748544494460663,0.387713324540896,0.580248822910053,0.585659409838984,0,0.54777458526402,moderate_evidence_composite
PC1_cellid_000154601-1,PC1_A2,PASC,PC1,doublet_certain,Fibroblast,Duct2,Duct2__Fibroblast,FALSE,FALSE,616.327327097379,654.796807222868,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,1107,856,11628.3808772495,18850.6662969914,154601,TRUE,171.990106698893,59.9320865366525,14.7981284341045,16.0022436201875,14.0113935339258,1.14208794280996,0.483056260712177,179.803782344695,0.601720120885927,0.905323076252363,0.852166604684001,0.767081055025231,1.2891478625209,11630.5753424658,18845.6,3182.79968337089,5157.24871270366,TRUE,55.8722024657379,35.9866327164991,8.43437594791855,10.0023277281458,7.99085969462591,1.2517211047326,0.601463862921988,89.8037823436515,0.542154706881299,0.848481746834426,0.859152389026167,0.699038677898273,1.35812074663693,11619.6124143836,18845.55,3179.79959068404,5157.23502980496,116.117904233155,0.324857071926271,0.481167851158762,3.0001238893456,0.405473421676304,89.9999999989563,3.18187624309295,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,11.6389147695086,7.84515036561595,TRUE,TRUE,30,-0.0293910763610296,0.771972931125072,0.140473640418318,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.854021187462774,0.859241318467556,0.847348093456815,0.829762167042182,0.211714609507055,0.717890843494621,high_confidence_composite
PC1_cellid_000154677-1,PC1_A2,PASC,PC1,doublet_certain,Fibroblast,Duct2,Duct2__Fibroblast,FALSE,FALSE,337.017123272873,363.887283822499,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,384,338,11377.5555701867,18215.2233286736,154677,TRUE,119.999384863386,51.9955301947394,12.3607427831808,16.0182380791753,9.99770045626028,1.60219223859228,0.781308667080141,89.738973198124,0.557772196148756,0.869478162249496,0.86952949429076,0.749314531347862,1.33897222718781,11376.1415148064,18225.2,3113.17183760506,4987.47130570354,TRUE,27.9634356035063,24.0001785354064,5.9669214857445,6.02033612834468,5.99315711915675,1.00453500649133,0.0949140980337059,89.6102387850442,0.610058450359243,0.875108392489261,0.901670475668374,0.775022168267154,1.28030746041689,11372.399829932,18203.3,3112.1478957034,4981.4781960754,92.0359492598798,0.233029824552943,0.303831663880689,6.07995230515414,0.983751931734969,0.128734413079798,3.19691064871817,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,8.05926647874772,12.0400462957776,TRUE,TRUE,30,0.542963764486317,0.061292505628364,0.378296965823852,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.661926056080914,0.555327198692514,0.545908750954854,0.562609152503772,0.570149632049092,0.691787576397864,moderate_evidence_composite
PC1_cellid_000154819-1,PC1_A2,PASC,PC1,doublet_certain,Fibroblast,Duct2,Duct2__Fibroblast,FALSE,FALSE,389.515990293376,421.926201668144,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,547,471,11519.5904014867,18557.4929716697,154819,TRUE,103.899440559099,52.0235421657357,11.5016901538733,14.0223766490943,11.9862492844409,1.16987193517617,0.518966765059451,89.8434545356041,0.482417701530884,0.825406788227195,0.819413324988739,0.618170498621078,1.43975429345865,11519.8898224044,18557.15,3152.50970821215,5078.31207013567,TRUE,44.0360455371534,32.018388763792,7.48788585460957,8.01817863532533,7.99081283712157,1.00342465729277,0.0825487153713794,90.0000000029132,0.539783032961091,0.815279029451453,0.899412141636119,0.68729253353744,1.36110110073117,11519.8248858448,18549.9,3152.49193780481,5076.32804982498,59.8633950219453,0.423833326685403,0.735608889433253,1.98409989178941,0.3450101440389,0.156545467309073,2.00690214963184,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,11.3810437915875,12.8151522809798,TRUE,TRUE,30,0.474778740171486,-0.0499928903695637,0.349964910133708,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.582470481137877,0.756952746055359,0.667092540568095,0.674186286545295,0.527449022247078,0.714283163436414,high_confidence_composite
PC1_cellid_000154866-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,559.781592125971,592.757087137749,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,940,791,11676.2686689447,18012.9532185605,154866,TRUE,111.881076784648,48.0274028196692,11.9353010548442,12.0206133392109,11.9998789659929,1.00172788163409,0.0587096890494544,179.804452018321,0.609520473206809,0.88862485947085,0.906420286805671,0.775627402761461,1.28087235092826,11674.9202739726,18004.9,3194.93502747926,4927.18445405602,TRUE,39.9909331265398,27.9682666534045,7.13568759739171,8.0182253321457,6.00000960978663,1.33636874771168,0.663364463933119,179.803782338209,0.642451427836973,0.909261955219949,0.917005011641947,0.831249381226768,1.24761288239215,11682.2748287671,18012.15,3196.94766004317,4929.16847436671,71.8901436581087,0.357441439359231,0.556278386522132,2.82613276945007,0.473575446773882,0.000669680111940352,2.39980672872626,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,6.71743848198137,18.8703995431316,TRUE,TRUE,30,0.0360900832413134,-0.131974742410493,0.167682193603585,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.622686670795988,0.712192330532923,0.814198137181952,0.81315514323719,0.252721934409553,0.681543998040093,moderate_evidence_composite
PC1_cellid_000155109-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,349.766958804458,383.715936163426,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,479,425,11521.2949693437,18663.1489475279,155109,TRUE,112.045457451904,44.0319243910876,11.9440657749238,11.9863362425659,10.0227349696879,1.19591471544881,0.548455067899615,89.8044520224452,0.726220969822651,0.965379738865831,0.946226730769349,0.932656134506841,1.17345275065974,11520.250028831,18663.2,3152.60828157305,5107.33349826649,TRUE,40.0182674971782,27.9682354146827,7.13812585271493,8.01138392414118,6.00685101982956,1.33370777701071,0.661676510333192,89.8037823437136,0.642891988645986,0.909318313295002,0.946303244561934,0.831579696819959,1.2471853272597,11518.3999143836,18655.85,3152.10198300192,5105.32211215841,72.0271899547261,0.357160998791803,0.555599455105446,2.07412929174978,0.347307077399269,0.000669678731512136,2.40296996110443,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,10.0022865307302,10.7770807316991,TRUE,TRUE,30,0.907421981939342,0.0268882491012656,0.387136452362399,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.623499443967943,0.712510781555224,0.623240367505424,0.64104239450863,0.583472049231264,0.721464226029618,high_confidence_composite
PC1_cellid_000155234-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,357.001356604237,383.606634471089,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,538,465,11897.3642716075,18046.4750270454,155234,TRUE,91.9539461479756,48.0272929478041,10.8203234947043,12.0136149813362,12.0081567964814,1.00045453954421,0.0301406718675236,89.8434545499882,0.500961117117976,0.835570481210757,0.835505684389838,0.637412112647174,1.41285629352171,11898.024795082,18051.45,3255.9893586913,4939.9232327405,TRUE,19.9548394507528,24.0006477400662,5.04056452171181,6.02047542553596,5.99310962896193,1.00456620945038,0.095237847857084,1.9403946505718e-08,0.435323564292593,0.712898306426154,0.837743288472985,0.553051058443918,1.5156325075785,11901.6626712329,18044.2,3256.98489250801,4937.93921242982,71.9991066972228,0.217009060344955,0.277153986533433,2.21978020836332,0.410298306764441,89.8434545305843,2.88987948649625,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,6.72377914568083,15.6652323931319,TRUE,TRUE,30,0.0727167152281882,-0.534295335848663,0.172151542593634,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.5203448891348,0.44198277358534,0.661749172629773,0.670136861586311,0.259457906178785,0.61228508300015,moderate_evidence_composite
PC1_cellid_000155259-1,PC1_A2,PASC,PC1,doublet_certain,Duct2,Fibroblast,Duct2__Fibroblast,FALSE,FALSE,551.75424248769,583.054152366157,TRUE,spatially_supported_contact,Supported Duct2-Fibroblast doublet,1037,862,11861.9755776631,18004.3321975409,155259,TRUE,176.035967996363,67.9504618116003,14.9711708209045,19.8054604592258,14.1550033381709,1.39918444257718,0.699429030805273,44.8044520218904,0.479100309498592,0.846032997167966,0.807835436215899,0.627923147201183,1.4447302765784,11861.3315924658,18007.95,3245.94797120788,4928.01911087638,TRUE,72.0818586960037,43.9772731144872,9.5800559993021,14.3042853107827,8.04308840477855,1.77845680490312,0.826943357362382,63.1218602488744,0.468359406966534,0.818692161125344,0.82471160401022,0.626522930534118,1.46120239757623,11864.9957762557,18007.8,3246.95070431979,4927.97806218029,103.954109300359,0.409472334048223,0.693400762838538,1.00357296156002,0.134067398231545,18.317408226984,2.69555741080121,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PC1_A2,9.22859798784671,16.6144904641918,TRUE,TRUE,30,1.19146994717079,-0.234166850224902,0.287128347210286,Supported Duct2-Fibroblast,Supported Duct2-Fibroblast,1,0.864323706216651,0.93880951967201,0.834726912288575,0.83117310339265,0.432745002742199,0.782015798295771,high_confidence_composite
